word,profane,offensive,sexual,mean
mexicoonce              ,  0, -3,  0,  0
mexicoonly              ,  0, -3,  0,  0
mexicoonto              ,  0, -3,  0,  0
michellace              , -1,  0,  0,  0
michellack              , -1,  0,  0,  0
michellady              , -1,  0,  0,  0
michellaid              , -1,  0,  0,  0
michellake              , -1,  0,  0,  0
michellamb              , -1,  0,  0,  0
michellamp              , -1,  0,  0,  0
michellaos              , -1,  0,  0,  0
michellazy              , -1,  0,  0,  0
michellife              , -1,  0,  0,  0
michellift              , -1,  0,  0,  0
michellike              , -1,  0,  0,  0
michelline              , -1,  0,  0,  0
michellink              , -1,  0,  0,  0
michellisa              , -1,  0,  0,  0
michellist              , -1,  0,  0,  0
michellive              , -1,  0,  0,  0
michelluck              , -1,  0,  0,  0
michellucy              , -1,  0,  0,  0
michelluis              , -1,  0,  0,  0
michelluke              , -1,  0,  0,  0
michellung              , -1,  0,  0,  0
micropenis              , -2,  0, -2,  0
midiottawa              ,  0,  0,  0, -1
mightwatch              ,  0,  0, -2,  0
mightwater              ,  0,  0, -2,  0
minguetite              ,  0,  0, -2,  0
minigraham              , -2, -3,  0,  0
minigranny              , -2, -3,  0,  0
minigratis              , -2, -3,  0,  0
minigroove              , -2, -3,  0,  0
miniground              , -2, -3,  0,  0
misexample              ,  0,  0, -1,  0
misexecute              ,  0,  0, -1,  0
misexplain              ,  0,  0, -1,  0
misexpound              ,  0,  0, -1,  0
misexpress              ,  0,  0, -1,  0
modelspunk              ,  0,  0, -2,  0
modemspunk              ,  0,  0, -2,  0
modularsea              , -1,  0,  0,  0
modularsec              , -1,  0,  0,  0
modularsee              , -1,  0,  0,  0
modularsen              , -1,  0,  0,  0
modularseo              , -1,  0,  0,  0
modularsep              , -1,  0,  0,  0
modularseq              , -1,  0,  0,  0
modularser              , -1,  0,  0,  0
modularset              , -1,  0,  0,  0
monacoonce              ,  0, -3,  0,  0
monacoonly              ,  0, -3,  0,  0
monacoonto              ,  0, -3,  0,  0
monthellis              , -1,  0,  0,  0
monthspunk              ,  0,  0, -2,  0
moroccoone              ,  0, -3,  0,  0
moroccoons              ,  0, -3,  0,  0
moronities              ,  0,  0,  0, -1
morrispunk              ,  0,  0, -2,  0
mostwatson              ,  0,  0, -2,  0
motelspunk              ,  0,  0, -2,  0
motherfuck              ,  1,  1,  1,  0
motitation              ,  0,  0, -2,  0
motorspunk              ,  0,  0, -2,  0
mountspunk              ,  0,  0, -2,  0
mountwatch              ,  0,  0, -2,  0
mountwater              ,  0,  0, -2,  0
mouthellis              , -1,  0,  0,  0
moverspunk              ,  0,  0, -2,  0
moviespunk              ,  0,  0, -2,  0
mphelliott              , -1,  0,  0,  0
mphukraine              , -1,  0, -1,  0
mucorrhoea              ,  0, -1, -1,  0
multitoned              ,  0,  0, -2,  0
mustwatson              ,  0,  0, -2,  0
niagarapee              ,  0,  0, -1,  0
niagarapen              ,  0,  0, -1,  0
niagarapet              ,  0,  0, -1,  0
nightspunk              ,  0,  0, -2,  0
nightwatch              ,  0,  0, -2,  0
nightwater              ,  0,  0, -2,  0
nigranilin              , -2, -3,  0,  0
nincompoop              , -1,  0,  0,  0
nonfascist              ,  0, -1,  0,  0
nonporness              ,  0,  0, -2,  0
northellis              , -1,  0,  0,  0
nothofagus              ,  0, -3,  0,  0
novelspunk              ,  0,  0, -2,  0
nursespunk              ,  0,  0, -2,  0
nutcracker              ,  0, -1,  0,  0
oasissyria              ,  0,  0,  0, -1
objectwatt              ,  0,  0, -2,  0
occurspunk              ,  0,  0, -2,  0
oceanalbum              , -1,  0, -1,  0
oceanalert              , -1,  0, -1,  0
oceanalpha              , -1,  0, -1,  0
oecumenian              ,  0,  0, -2,  0
oenanthate              ,  0,  0,  0, -1
offensemen              ,  0,  0, -2,  0
offerspunk              ,  0,  0, -2,  0
olympusyea              ,  0, -1, -1,  0
olympusyen              ,  0, -1, -1,  0
olympusyes              ,  0, -1, -1,  0
olympusyet              ,  0, -1, -1,  0
olympusyou              ,  0, -1, -1,  0
olympusyrs              ,  0, -1, -1,  0
opticspunk              ,  0,  0, -2,  0
orbitchess              ,  0, -1, -1,  0
orbitchest              ,  0, -1, -1,  0
orderspunk              ,  0,  0, -2,  0
organiclit              ,  0,  0, -2,  0
organicrap              , -1,  0,  0,  0
organusing              , -1,  0,  0,  0
organusual              , -1,  0,  0,  0
orichalcum              ,  0,  0, -2,  0
orthoepies              ,  0, -1, -1,  0
orthoepist              ,  0, -1, -1,  0
orthoganal              , -1,  0, -1,  0
otherspunk              ,  0,  0, -2,  0
ouachitite              ,  0,  0, -2,  0
oughtwatch              ,  0,  0, -2,  0
oughtwater              ,  0,  0, -2,  0
ownerspunk              ,  0,  0, -2,  0
pacificlit              ,  0,  0, -2,  0
pacificrap              , -1,  0,  0,  0
packetwatt              ,  0,  0, -2,  0
paddlecock              , -1,  0, -1,  0
palebreast              ,  0,  0, -1,  0
pamelabias              ,  0,  0, -2,  0
panalbania              , -1,  0, -1,  0
panalcohol              , -1,  0, -1,  0
panalgebra              , -1,  0, -1,  0
panalgeria              , -1,  0, -1,  0
panalready              , -1,  0, -1,  0
panelspunk              ,  0,  0, -2,  0
panicuntil              ,  0, -1, -1,  0
paperspunk              ,  0,  0, -2,  0
parapeople              ,  0,  0, -1,  0
parapepper              ,  0,  0, -1,  0
paratitlon              ,  0,  0, -2,  0
passespunk              ,  0,  0, -2,  0
pastwatson              ,  0,  0, -2,  0
patchellis              , -1,  0,  0,  0
peridotite              ,  0,  0, -2,  0
perthellis              , -1,  0,  0,  0
phasespunk              ,  0,  0, -2,  0
phoenicean              ,  0, -1, -1,  0
phoenicite              ,  0, -1, -1,  0
phoenicize              ,  0, -1, -1,  0
photospunk              ,  0,  0, -2,  0
pickupissn              , -1,  0,  0,  0
pickupoops              , -1,  0,  0,  0
pickuprick              , -2,  0,  0,  0
picniccafe              , -1, -2,  0,  0
picniccage              , -1, -2,  0,  0
picniccake              , -1, -2,  0,  0
picniccave              , -1, -2,  0,  0
picnicunto              ,  0, -1, -1,  0
picumninae              ,  0,  0, -2,  0
piecespunk              ,  0,  0, -2,  0
pinnigrada              , -2, -3,  0,  0
pinnigrade              , -2, -3,  0,  0
pipenissan              , -2,  0, -2,  0
pitchellis              , -1,  0,  0,  0
pixelspunk              ,  0,  0, -2,  0
placespunk              ,  0,  0, -2,  0
placuntoma              ,  0, -1, -1,  0
planigraph              , -2, -3,  0,  0
plantspunk              ,  0,  0, -2,  0
plasticlit              ,  0,  0, -2,  0
plasticrap              , -1,  0,  0,  0
platespunk              ,  0,  0, -2,  0
pocketwatt              ,  0,  0, -2,  0
poetwatson              ,  0,  0, -2,  0
pointspunk              ,  0,  0, -2,  0
polarseven              , -1,  0,  0,  0
pontiaclit              ,  0,  0, -2,  0
pontiacrap              , -1,  0,  0,  0
popenissan              , -2,  0, -2,  0
popularsea              , -1,  0,  0,  0
popularsec              , -1,  0,  0,  0
popularsee              , -1,  0,  0,  0
popularsen              , -1,  0,  0,  0
popularseo              , -1,  0,  0,  0
popularsep              , -1,  0,  0,  0
popularseq              , -1,  0,  0,  0
popularser              , -1,  0,  0,  0
popularset              , -1,  0,  0,  0
pornaughty              ,  0,  0, -2,  0
porneither              ,  0,  0, -2,  0
pornervous              ,  0,  0, -2,  0
porneutral              ,  0,  0, -2,  0
porniagara              ,  0,  0, -2,  0
pornirvana              ,  0,  0, -2,  0
pornocracy              ,  0,  0, -2,  0
pornograph              ,  0,  0, -2,  0
pornuclear              ,  0,  0, -2,  0
pornumeric              ,  0,  0, -2,  0
pornursing              ,  0,  0, -2,  0
porscheshe              ,  0,  0, -1,  0
portwatson              ,  0,  0, -2,  0
postwatson              ,  0,  0, -2,  0
pothookery              ,  0,  0, -2,  0
poundspunk              ,  0,  0, -2,  0
powerspunk              ,  0,  0, -2,  0
precisemen              ,  0,  0, -2,  0
pregenital              ,  0,  0, -1,  0
pregnantly              ,  0,  0, -1,  0
pretardily              ,  0, -1,  0, -1
pricespunk              ,  0,  0, -2,  0
prickliest              , -2,  0,  0,  0
pricklouse              , -2,  0,  0,  0
prickmadam              , -2,  0,  0,  0
prickproof              , -2,  0,  0,  0
princestan              ,  0,  0, -2,  0
princestar              ,  0,  0, -2,  0
princestat              ,  0,  0, -2,  0
princestay              ,  0,  0, -2,  0
princestop              ,  0,  0, -2,  0
princestud              ,  0,  0, -2,  0
printspunk              ,  0,  0, -2,  0
prizespunk              ,  0,  0, -2,  0
profascist              ,  0, -1,  0,  0
progenital              ,  0,  0, -1,  0
prolectite              ,  0,  0, -2,  0
promisemen              ,  0,  0, -2,  0
promptwatt              ,  0,  0, -2,  0
protwatson              ,  0,  0, -2,  0
prozacunto              ,  0, -1, -1,  0
pspunknown              ,  0,  0, -2,  0
psychoanal              , -1,  0, -1,  0
pubeclipse              ,  0,  0, -2,  0
pubecuador              ,  0,  0, -2,  0
pubelegant              ,  0,  0, -2,  0
pubelement              ,  0,  0, -2,  0
pubelliott              ,  0,  0, -2,  0
pubembassy              ,  0,  0, -2,  0
pubemerald              ,  0,  0, -2,  0
pubemperor              ,  0,  0, -2,  0
pubenemies              ,  0,  0, -2,  0
pubenhance              ,  0,  0, -2,  0
pubenlarge              ,  0,  0, -2,  0
pubenquiry              ,  0,  0, -2,  0
pubepisode              ,  0,  0, -2,  0
puberulent              ,  0,  0, -2,  0
puberulous              ,  0,  0, -2,  0
pubescence              ,  0,  0, -2,  0
pubescency              ,  0,  0, -2,  0
pubessence              ,  0,  0, -2,  0
pubeternal              ,  0,  0, -2,  0
pubethical              ,  0,  0, -2,  0
pubevident              ,  0,  0, -2,  0
pubexcerpt              ,  0,  0, -2,  0
pubexcited              ,  0,  0, -2,  0
pubexclude              ,  0,  0, -2,  0
pubexhaust              ,  0,  0, -2,  0
pubexhibit              ,  0,  0, -2,  0
publicunto              ,  0, -1, -1,  0
publishate              ,  0,  0,  0, -1
punchellis              , -1,  0,  0,  0
pupilspunk              ,  0,  0, -2,  0
pyorrhoeic              ,  0, -1, -1,  0
pyrrhotite              ,  0,  0, -2,  0
quantitate              ,  0,  0, -2,  0
quebecunto              ,  0, -1, -1,  0
queenspunk              ,  0,  0, -2,  0
quietwatch              ,  0,  0, -2,  0
quietwater              ,  0,  0, -2,  0
quiltwatch              ,  0,  0, -2,  0
quiltwater              ,  0,  0, -2,  0
quotespunk              ,  0,  0, -2,  0
rachellace              , -1,  0,  0,  0
rachellack              , -1,  0,  0,  0
rachellady              , -1,  0,  0,  0
rachellaid              , -1,  0,  0,  0
rachellake              , -1,  0,  0,  0
rachellamb              , -1,  0,  0,  0
rachellamp              , -1,  0,  0,  0
rachellaos              , -1,  0,  0,  0
rachellazy              , -1,  0,  0,  0
rachellead              , -1,  0,  0,  0
rachelleaf              , -1,  0,  0,  0
rachelleft              , -1,  0,  0,  0
rachellevy              , -1,  0,  0,  0
rachellife              , -1,  0,  0,  0
rachellift              , -1,  0,  0,  0
rachellike              , -1,  0,  0,  0
rachelline              , -1,  0,  0,  0
rachellink              , -1,  0,  0,  0
rachellisa              , -1,  0,  0,  0
rachellist              , -1,  0,  0,  0
rachellive              , -1,  0,  0,  0
rachelluck              , -1,  0,  0,  0
rachellucy              , -1,  0,  0,  0
rachelluis              , -1,  0,  0,  0
rachelluke              , -1,  0,  0,  0
rachellung              , -1,  0,  0,  0
radarseven              , -1,  0,  0,  0
radiospunk              ,  0,  0, -2,  0
radiuspunk              ,  0,  0, -2,  0
raisespunk              ,  0,  0, -2,  0
raleighate              ,  0,  0,  0, -1
ralphellis              , -1,  0,  0,  0
ranchellis              , -1,  0,  0,  0
rangespunk              ,  0,  0, -2,  0
rapeclipse              ,  0,  0, -1,  0
rapecuador              ,  0,  0, -1,  0
rapelegant              ,  0,  0, -1,  0
rapelement              ,  0,  0, -1,  0
rapelliott              ,  0,  0, -1,  0
rapembassy              ,  0,  0, -1,  0
rapemerald              ,  0,  0, -1,  0
rapemperor              ,  0,  0, -1,  0
rapenemies              ,  0,  0, -1,  0
rapenhance              ,  0,  0, -1,  0
rapenlarge              ,  0,  0, -1,  0
rapenquiry              ,  0,  0, -1,  0
rapepisode              ,  0,  0, -1,  0
rapessence              ,  0,  0, -1,  0
rapeternal              ,  0,  0, -1,  0
rapethical              ,  0,  0, -1,  0
rapevident              ,  0,  0, -1,  0
rapexcerpt              ,  0,  0, -1,  0
rapexcited              ,  0,  0, -1,  0
rapexclude              ,  0,  0, -1,  0
rapexhaust              ,  0,  0, -1,  0
rapexhibit              ,  0,  0, -1,  0
ratiospunk              ,  0,  0, -2,  0
readykeith              , -1, -1, -1,  0
readykelly              , -1, -1, -1,  0
readykevin              , -1, -1, -1,  0
reeffinger              , -1,  0, -1,  0
referspunk              ,  0,  0, -2,  0
regularsea              , -1,  0,  0,  0
regularsec              , -1,  0,  0,  0
regularsee              , -1,  0,  0,  0
regularsen              , -1,  0,  0,  0
regularseo              , -1,  0,  0,  0
regularsep              , -1,  0,  0,  0
regularseq              , -1,  0,  0,  0
regularser              , -1,  0,  0,  0
regularset              , -1,  0,  0,  0
rejectwatt              ,  0,  0, -2,  0
relaxrated              ,  0,  0, -1,  0
reliefrick              , -1,  0,  0,  0
remedykeen              , -1, -1, -1,  0
remedykeep              , -1, -1, -1,  0
remedykept              , -1, -1, -1,  0
remittitur              ,  0,  0, -2,  0
restitutor              ,  0,  0, -2,  0
resultwatt              ,  0,  0, -2,  0
retardance              ,  0, -1,  0, -1
retardence              ,  0, -1,  0, -1
retardment              ,  0, -1,  0, -1
rhoeadales              ,  0, -1, -1,  0
richellite              , -1,  0,  0,  0
ricoonline              ,  0, -3,  0,  0
riderspunk              ,  0,  0, -2,  0
rightspunk              ,  0,  0, -2,  0
rightwatch              ,  0,  0, -2,  0
rightwater              ,  0,  0, -2,  0
ripenissan              , -2,  0, -2,  0
riverspunk              ,  0,  0, -2,  0
robertwatt              ,  0,  0, -2,  0
robotspunk              ,  0,  0, -2,  0
robotwatch              ,  0,  0, -2,  0
robotwater              ,  0,  0, -2,  0
robustwatt              ,  0,  0, -2,  0
rocketwatt              ,  0,  0, -2,  0
rogerspunk              ,  0,  0, -2,  0
rootwatson              ,  0,  0, -2,  0
ropenissan              , -2,  0, -2,  0
roughellis              , -1,  0,  0,  0
roundspunk              ,  0,  0, -2,  0
routespunk              ,  0,  0, -2,  0
ryanalbany              , -1,  0, -1,  0
ryanalbert              , -1,  0, -1,  0
ryanalfred              , -1,  0, -1,  0
